task,episode,steps,dPlate,bowlz,maxlift,peaklift,pmove,refok,refpm,holdd,holdz,retq,btilt,bzmin,bimp,bpen,pmax,bpush,slip,ltilt,ikfail,rotacc,nclose,ok,distmax,distobj,strict,strict_why,close_q,d_x,d_y,tip_rim,hold_drift,lost_n,termhold,reject_n,ok013,ok020,ok030,ok050
0,1,26.0,0.0712,0.9144,0.0567,0.0567,0.0511,-1.0,0.0164,0.0199,0.9118,-1.0,41.9,0.898,6.0,0.0,0.0511,0.0,0.0847,41.9,0.0,0.3351,1.0,0.0,0.0075,cookies,0,,6,-0.015,-0.075,-0.019,0.0,2,1,0,0,1,1,1
0,10,22.0,0.0298,0.9123,0.0586,0.0586,0.0331,-1.0,0.0123,0.0134,0.9119,-1.0,36.3,0.898,4.0,0.0004,0.0331,0.0003,0.0801,36.3,0.0,0.2074,1.0,0.0,0.0098,cookies,0,,6,-0.026,-0.077,-0.033,0.0,1,1,0,0,1,1,1
0,11,14.0,0.0129,0.9119,0.0495,0.0495,0.0034,11.0,0.0034,0.013,0.9119,13.0,45.3,0.898,2.0,0.0001,0.0034,0.0001,0.0673,45.3,0.0,0.5,1.0,0.0,0.0,distractor_bowl,1,,6,-0.026,-0.078,-0.028,0.0,0,1,0,0,1,1,1
0,12,49.0,0.0131,0.9118,0.0942,0.0942,0.0181,48.0,0.0181,0.0131,0.9118,48.0,43.2,0.8978,11.0,0.0026,0.0211,0.0,0.1352,43.2,0.0,0.5,1.0,0.0,0.031,ramekin,0,dist=0.0310(ramekin,6,-0.022,-0.078,-0.014,0.0001,1,1,0,0,1,1,1
0,13,23.0,0.0164,0.9118,0.0534,0.0534,0.0352,12.0,0.0292,0.012,0.9119,-1.0,34.6,0.898,2.0,0.002,0.0292,0.0,0.0719,34.6,0.0,0.3098,1.0,0.0,0.0,ramekin,0,pmax=0.0292,6,-0.02,-0.075,-0.018,0.0,0,1,0,1,1,1,1
0,14,13.0,0.007,0.9118,0.0381,0.0381,0.0122,12.0,0.0122,0.007,0.9118,12.0,44.5,0.898,2.0,0.0001,0.0122,0.0,0.0726,44.5,0.0,0.5,1.0,0.0,0.0,ramekin,0,pmax=0.0122,7,-0.003,-0.067,-0.012,0.0,0,1,0,1,1,1,1
0,15,13.0,0.0081,0.9119,0.0556,0.0556,0.0077,11.0,0.0077,0.0081,0.9119,12.0,40.9,0.898,3.0,0.0,0.0077,0.0002,0.0717,40.9,0.0,0.5,1.0,0.0,0.0,ramekin,0,pmax=0.0077,6,-0.025,-0.079,-0.03,0.0001,0,1,0,1,1,1,1
0,16,45.0,0.0166,0.8981,0.0508,0.0508,0.1233,-1.0,0.0906,0.031,0.9074,-1.0,30.7,0.898,13.0,0.0139,0.1233,0.0,0.1019,30.7,0.0,0.5,1.0,0.0,0.0,ramekin,0,,6,-0.023,-0.076,-0.019,0.0025,1,1,0,0,0,0,1
0,17,150.0,0.04,0.9034,0.0568,0.0568,0.1275,-1.0,-1.0,-1.0,-1.0,-1.0,39.0,0.8979,31.0,0.0132,0.1276,0.0006,0.1263,39.0,0.0,0.5,1.0,0.0,0.0031,cookies,0,,6,-0.029,-0.079,-0.032,,0,0,0,0,0,0,0
0,18,30.0,0.039,0.9117,0.0604,0.0604,0.0192,19.0,0.0139,0.0194,0.9118,-1.0,40.8,0.898,5.0,0.0001,0.014,0.0001,0.0819,40.8,0.0,0.5,1.0,0.0,0.0,ramekin,0,pmax=0.0140,6,-0.028,-0.077,-0.022,0.0,0,1,0,0,1,1,1
0,19,37.0,0.0587,0.9247,0.0631,0.0631,0.0466,-1.0,0.0426,0.0418,0.9118,-1.0,48.8,0.898,7.0,0.0001,0.0466,0.0,0.0812,48.8,0.0,0.5,1.0,0.0,0.0,ramekin,0,,6,-0.02,-0.077,-0.012,0.0,1,1,0,0,0,0,1
0,2,38.0,0.0698,0.9117,0.0623,0.0623,0.0427,-1.0,0.0307,0.034,0.9118,-1.0,54.8,0.898,7.0,0.0002,0.0427,0.0,0.0615,54.8,0.0,0.5,1.0,0.0,0.0,ramekin,0,,6,-0.024,-0.074,-0.023,0.0,2,1,0,0,0,0,1
0,20,13.0,0.0127,0.912,0.044,0.044,0.0028,11.0,0.0028,0.0127,0.9119,12.0,40.2,0.898,3.0,0.0005,0.0039,0.0007,0.0623,40.2,0.0,0.5,1.0,0.0,0.0,ramekin,1,,6,-0.029,-0.079,-0.033,0.0001,0,1,0,1,1,1,1
0,21,14.0,0.0135,0.9119,0.0458,0.0458,0.0012,12.0,0.0012,0.0135,0.9119,13.0,34.6,0.898,2.0,0.0,0.0027,0.0023,0.0736,34.6,0.0,0.5,1.0,0.0,0.0,distractor_bowl,1,,6,-0.027,-0.08,-0.042,0.0,0,1,0,0,1,1,1
0,22,12.0,0.0101,0.9119,0.0396,0.0396,0.0021,11.0,0.0021,0.0101,0.9119,11.0,43.7,0.898,3.0,0.0,0.0022,0.0,0.0586,43.7,0.0,0.5,1.0,0.0,0.0,ramekin,1,,6,-0.025,-0.078,-0.027,0.0,0,1,0,1,1,1,1
0,23,89.0,0.0586,0.9121,0.0738,0.0738,0.0716,-1.0,0.0674,0.0289,0.912,-1.0,63.0,0.8979,13.0,0.0119,0.0731,0.0,0.1683,63.0,0.0,0.489,1.0,0.0,0.0098,ramekin,0,,6,-0.021,-0.08,-0.023,0.0002,1,1,0,0,0,1,1
0,24,22.0,0.0465,0.9133,0.0564,0.0564,0.0258,-1.0,0.0077,0.0123,0.912,-1.0,40.4,0.898,4.0,0.0,0.0258,0.0001,0.0691,40.4,0.0,0.2861,1.0,0.0,0.0,ramekin,0,,6,-0.024,-0.078,-0.024,0.0,1,1,0,1,1,1,1
0,25,12.0,0.0102,0.9119,0.0336,0.0336,0.0097,11.0,0.0097,0.0102,0.9119,11.0,43.0,0.898,1.0,0.0,0.0097,0.0,0.0647,43.0,0.0,0.5,1.0,0.0,0.0,ramekin,0,pmax=0.0097,6,-0.017,-0.083,-0.012,0.0,0,1,0,1,1,1,1
0,26,13.0,0.0161,0.912,0.0488,0.0488,0.0057,11.0,0.0057,0.0161,0.9119,12.0,40.2,0.898,3.0,0.0,0.0059,0.0,0.0638,40.2,0.0,0.5,1.0,0.0,0.0,distractor_bowl,0,pmax=0.0059,6,-0.023,-0.079,-0.024,0.0001,0,1,0,0,1,1,1
0,27,150.0,0.1083,0.8993,0.0702,0.0702,0.1621,-1.0,0.0766,0.0229,0.911,-1.0,50.3,0.8979,32.0,0.0139,0.1621,0.0,0.1257,50.3,3.0,0.5,1.0,0.0,0.0052,cookies,0,,7,-0.018,-0.064,-0.011,0.0094,0,0,1,0,0,1,1
0,28,13.0,0.0108,0.9119,0.053,0.053,0.0056,12.0,0.0056,0.0108,0.9119,12.0,40.3,0.898,1.0,0.0,0.0056,0.0,0.0691,40.3,0.0,0.5,1.0,0.0,0.0,ramekin,0,pmax=0.0056,6,-0.022,-0.081,-0.023,0.0,0,1,0,1,1,1,1
0,29,22.0,0.0271,0.9118,0.0571,0.0571,0.0114,-1.0,0.0078,0.0087,0.9119,-1.0,38.8,0.898,4.0,0.0019,0.0114,0.0,0.0705,38.8,0.0,0.3606,1.0,0.0,0.0,ramekin,0,,6,-0.026,-0.077,-0.022,0.0,1,1,0,1,1,1,1
0,3,150.0,0.1963,0.8979,0.05,0.05,0.0561,-1.0,-1.0,-1.0,-1.0,-1.0,39.8,0.8979,16.0,0.0139,0.0675,0.0,0.2145,39.8,0.0,0.4889,1.0,0.0,0.0074,cookies,0,,7,-0.007,-0.063,-0.011,,0,0,0,0,0,0,0
0,30,34.0,0.0275,0.9118,0.061,0.061,0.0108,-1.0,0.0086,0.0171,0.9118,-1.0,43.6,0.898,10.0,0.0001,0.0108,0.0,0.0724,43.6,0.0,0.2667,1.0,0.0,0.0,distractor_bowl,0,,6,-0.024,-0.072,-0.013,0.0,3,1,0,0,1,1,1
0,31,33.0,0.0185,0.9118,0.063,0.063,0.029,22.0,0.0283,0.0082,0.9117,-1.0,51.7,0.898,6.0,0.0007,0.0296,0.0044,0.0831,51.7,0.0,0.5,1.0,0.0,0.0,distractor_bowl,0,pmax=0.0296,7,-0.021,-0.073,-0.048,0.0,0,1,0,1,1,1,1
0,32,13.0,0.0182,0.9117,0.0601,0.0601,0.0049,11.0,0.0049,0.0182,0.9117,12.0,40.4,0.898,2.0,0.0002,0.0051,0.0003,0.0724,40.4,0.0,0.5,1.0,0.0,0.0,ramekin,0,pmax=0.0051,6,-0.024,-0.079,-0.033,0.0002,0,1,0,0,1,1,1
0,33,13.0,0.0215,0.912,0.0574,0.0574,0.0005,11.0,0.0005,0.0215,0.9121,12.0,40.0,0.898,3.0,0.0,0.0005,0.0002,0.0705,40.0,0.0,0.5,1.0,0.0,0.0,ramekin,1,,6,-0.023,-0.08,-0.025,0.0002,0,1,0,0,0,1,1
0,34,150.0,0.1317,0.898,0.0561,0.0561,0.226,-1.0,-1.0,-1.0,-1.0,-1.0,76.2,0.8979,33.0,0.0139,0.226,0.0,0.1598,76.2,1.0,0.5,1.0,0.0,0.0,distractor_bowl,0,,6,-0.019,-0.078,-0.024,,0,0,0,0,0,0,0
0,35,13.0,0.0114,0.9117,0.0548,0.0548,0.013,11.0,0.013,0.0114,0.9117,12.0,37.1,0.898,3.0,0.0001,0.013,0.0008,0.0667,37.1,0.0,0.5,1.0,0.0,0.0,ramekin,0,pmax=0.0130,6,-0.025,-0.078,-0.038,0.0,0,1,0,1,1,1,1
0,36,13.0,0.0178,0.9118,0.0504,0.0504,0.0026,11.0,0.0026,0.0178,0.9118,12.0,47.2,0.898,2.0,0.0001,0.0039,0.0,0.0599,47.2,0.0,0.5,1.0,0.0,0.0,distractor_bowl,1,,6,-0.025,-0.078,-0.021,0.0,0,1,0,0,1,1,1
0,37,40.0,0.0311,0.911,0.0339,0.0339,0.0661,29.0,0.049,0.011,0.9143,-1.0,51.0,0.8979,7.0,0.0009,0.0503,0.0,0.1229,51.0,0.0,0.5,1.0,0.0,0.0,ramekin,0,pmax=0.0503,6,-0.016,-0.075,-0.011,0.0014,0,1,0,1,1,1,1
0,38,13.0,0.0149,0.9116,0.04,0.04,0.0039,11.0,0.0039,0.0149,0.9116,12.0,45.6,0.898,2.0,0.0003,0.0039,0.0,0.0577,45.6,0.0,0.5,1.0,0.0,0.0,ramekin,1,,6,-0.025,-0.079,-0.024,0.0001,0,1,0,0,1,1,1
0,39,13.0,0.0162,0.9117,0.0429,0.0429,0.0027,11.0,0.0027,0.0162,0.9117,12.0,41.1,0.898,2.0,0.0002,0.0067,0.0,0.0712,41.1,0.0,0.5,1.0,0.0,0.0,ramekin,0,pmax=0.0067,6,-0.016,-0.076,-0.012,0.0,0,1,0,0,1,1,1
0,4,13.0,0.0203,0.9119,0.0506,0.0506,0.0172,12.0,0.0172,0.0203,0.9119,12.0,38.3,0.898,3.0,0.0,0.0172,0.0005,0.0699,38.3,0.0,0.5,1.0,0.0,0.0,distractor_bowl,0,pmax=0.0172,6,-0.028,-0.076,-0.032,0.0,0,1,0,0,0,1,1
0,40,25.0,0.0488,0.9118,0.0628,0.0628,0.0237,-1.0,0.0128,0.0265,0.912,-1.0,36.4,0.898,6.0,0.0001,0.0242,0.0003,0.0797,36.4,0.0,0.4199,1.0,0.0,0.0,ramekin,0,,6,-0.022,-0.077,-0.027,0.0,1,1,0,0,0,1,1
0,41,37.0,0.0156,0.8988,0.0471,0.0471,0.26,-1.0,0.035,0.0384,0.912,-1.0,34.7,0.898,14.0,0.0131,0.26,0.0005,0.0989,34.1,0.0,0.3829,1.0,0.0,0.1394,cookies,0,,6,-0.024,-0.076,-0.034,0.0003,1,1,0,0,0,0,1
0,42,23.0,0.0387,0.9176,0.0574,0.0574,0.0803,-1.0,0.042,0.0161,0.9117,-1.0,36.9,0.8979,4.0,0.0011,0.0803,0.001,0.0713,36.9,0.0,0.3136,1.0,0.0,0.0,ramekin,0,,6,-0.025,-0.077,-0.04,0.0,1,1,0,0,1,1,1
0,43,22.0,0.0675,0.8998,0.0595,0.0595,0.0389,-1.0,0.0084,0.0116,0.9118,-1.0,43.0,0.898,5.0,0.0,0.0389,0.0,0.0715,43.0,0.0,0.2686,1.0,0.0,0.0107,cookies,0,,6,-0.023,-0.075,-0.027,0.0,1,1,0,1,1,1,1
0,44,13.0,0.0048,0.912,0.0515,0.0515,0.0026,11.0,0.0026,0.0048,0.912,12.0,41.0,0.898,2.0,0.0,0.0047,0.0,0.062,41.0,0.0,0.5,1.0,0.0,0.0,ramekin,1,,6,-0.023,-0.079,-0.021,0.0,0,1,0,1,1,1,1
0,45,13.0,0.0088,0.9117,0.0486,0.0486,0.0112,11.0,0.0112,0.0088,0.9117,12.0,40.9,0.898,2.0,0.0002,0.0112,0.0001,0.0544,40.9,0.0,0.5,1.0,0.0,0.0,ramekin,0,pmax=0.0112,6,-0.027,-0.078,-0.017,0.0,0,1,0,1,1,1,1
0,46,13.0,0.0126,0.9119,0.0482,0.0482,0.006,11.0,0.006,0.0126,0.9119,12.0,38.0,0.898,2.0,0.0,0.0061,0.0002,0.0616,38.0,0.0,0.5,1.0,0.0,0.0,ramekin,0,pmax=0.0061,6,-0.027,-0.08,-0.025,0.0,0,1,0,1,1,1,1
0,47,15.0,0.0124,0.9117,0.0569,0.0569,0.0046,11.0,0.0056,0.0107,0.9126,14.0,42.1,0.898,3.0,0.0001,0.0064,0.0003,0.0719,42.1,0.0,0.5,1.0,0.0,0.0,ramekin,0,pmax=0.0064,6,-0.027,-0.079,-0.029,0.0011,0,1,0,1,1,1,1
0,48,13.0,0.0062,0.9119,0.0648,0.0648,0.0188,12.0,0.0188,0.0062,0.9119,12.0,34.2,0.898,2.0,0.0,0.0188,0.0014,0.0811,34.2,0.0,0.5,1.0,0.0,0.0,ramekin,0,pmax=0.0188,6,-0.025,-0.077,-0.042,0.0001,0,1,0,1,1,1,1
0,49,150.0,0.0811,0.9026,0.0984,0.0984,0.14,-1.0,-1.0,-1.0,-1.0,-1.0,41.9,0.8978,18.0,0.0081,0.14,0.0029,0.2697,37.8,151.0,0.5,1.0,0.0,0.0003,cookies,0,,6,-0.025,-0.078,-0.046,,0,0,0,0,0,0,0
0,5,14.0,0.0024,0.9119,0.0516,0.0516,0.0004,13.0,0.0004,0.0024,0.9119,13.0,41.1,0.898,3.0,0.0,0.0005,0.0,0.064,41.1,0.0,0.5,1.0,0.0,0.0,ramekin,1,,6,-0.02,-0.075,-0.023,0.0,0,1,0,1,1,1,1
0,50,12.0,0.0081,0.9119,0.0535,0.0535,0.007,11.0,0.007,0.0081,0.9119,11.0,45.5,0.898,2.0,0.0,0.007,0.0001,0.0631,45.5,0.0,0.5,1.0,0.0,0.0,ramekin,0,pmax=0.0070,6,-0.023,-0.079,-0.016,0.0001,0,1,0,1,1,1,1
0,6,23.0,0.0278,0.9118,0.0548,0.0548,0.0048,15.0,0.0072,0.0221,0.912,22.0,38.9,0.898,2.0,0.0001,0.0075,0.0002,0.0709,38.9,0.0,0.5,1.0,0.0,0.0,ramekin,0,pmax=0.0075,6,-0.025,-0.077,-0.024,0.0001,0,1,0,0,0,1,1
0,7,15.0,0.0132,0.9117,0.0582,0.0582,0.0036,11.0,0.0039,0.0153,0.912,14.0,38.3,0.898,2.0,0.0002,0.0039,0.0001,0.0698,38.3,0.0,0.5,1.0,0.0,0.0,distractor_bowl,1,,6,-0.018,-0.078,-0.02,0.0,0,1,0,0,1,1,1
0,8,13.0,0.0236,0.9117,0.0549,0.0549,0.0068,10.0,0.0068,0.0236,0.9117,12.0,45.7,0.898,2.0,0.0002,0.0069,0.0007,0.073,45.7,0.0,0.5,1.0,0.0,0.0,distractor_bowl,0,pmax=0.0069,6,-0.022,-0.079,-0.034,0.0,0,1,0,0,0,1,1
0,9,29.0,0.0316,0.9118,0.0537,0.0537,0.05,18.0,0.0317,0.0294,0.9128,-1.0,38.5,0.898,5.0,0.0001,0.0317,0.0004,0.0685,38.5,0.0,0.5,1.0,0.0,0.0143,cookies,0,dist=0.0143(cookies,6,-0.027,-0.077,-0.032,0.0,1,1,0,0,0,1,1
1,1,37.0,0.0195,0.912,0.0927,0.0927,0.0282,26.0,0.0147,0.0336,0.914,-1.0,39.9,0.8978,5.0,0.0008,0.0167,0.0,0.0833,39.9,0.0,0.5,1.0,0.0,0.0009,ramekin,0,pmax=0.0167,7,0.0,-0.025,-0.012,0.0007,0,1,0,0,0,0,1
1,10,150.0,0.2027,0.9517,0.0875,0.0875,0.0906,-1.0,-1.0,-1.0,-1.0,-1.0,180.0,0.8978,1.0,0.0,0.1007,0.0,0.1473,180.0,0.0,0.5,1.0,0.0,0.0671,ramekin,0,,7,-0.002,-0.023,-0.014,,0,0,0,0,0,0,0
1,11,30.0,0.0292,0.9119,0.1,0.1,0.0169,-1.0,0.0163,0.0273,0.9119,-1.0,41.2,0.8978,6.0,0.0,0.0184,0.0002,0.0878,41.2,0.0,0.5,1.0,0.0,0.0,ramekin,0,,7,0.012,-0.016,-0.019,0.0,1,1,0,0,0,1,1
1,12,28.0,0.0405,0.909,0.0965,0.0965,0.0288,-1.0,0.0275,0.0405,0.909,-1.0,42.8,0.8978,6.0,0.0063,0.0275,0.0072,0.0901,42.8,0.0,0.5,1.0,0.0,0.0162,ramekin,0,,7,-0.006,-0.031,-0.02,0.0012,1,1,1,0,0,0,1
1,13,33.0,0.0792,0.9104,0.0951,0.0951,0.0135,-1.0,0.011,0.0229,0.9152,-1.0,42.2,0.8978,9.0,0.0,0.016,0.0121,0.0862,42.2,0.0,0.4337,1.0,0.0,0.0289,ramekin,0,,7,-0.01,-0.035,-0.018,0.0024,2,1,0,0,0,1,1
1,14,33.0,0.0724,0.9107,0.0985,0.0985,0.0054,-1.0,0.0019,0.0169,0.9138,-1.0,38.1,0.8978,5.0,0.0021,0.0104,0.0054,0.0861,38.1,0.0,0.5,1.0,0.0,0.0256,ramekin,0,,7,-0.009,-0.025,-0.023,0.0015,1,1,0,0,1,1,1
1,15,40.0,0.0206,0.9118,0.1124,0.1124,0.0584,29.0,0.0432,0.0147,0.9111,-1.0,39.3,0.8978,7.0,0.001,0.0437,0.0124,0.0991,39.3,0.0,0.5,1.0,0.0,0.0219,ramekin,0,dist=0.0219(ramekin,9,0.014,0.01,-0.011,0.0,0,1,0,0,1,1,1
1,16,150.0,0.1448,0.898,0.0925,0.0925,0.0875,-1.0,-1.0,-1.0,-1.0,-1.0,45.4,0.8978,12.0,0.0139,0.0895,0.0051,0.1971,45.4,0.0,0.2843,1.0,0.0,0.0319,ramekin,0,,7,-0.015,-0.023,-0.022,,0,0,0,0,0,0,0
1,17,150.0,0.0934,0.9828,0.0925,0.0925,0.1115,-1.0,-1.0,-1.0,-1.0,-1.0,40.7,0.8978,7.0,0.0,0.1115,0.0039,0.1944,38.7,0.0,0.4871,1.0,0.0,0.0011,cookies,0,,7,0.005,-0.018,-0.017,,0,0,0,0,0,0,0
1,18,40.0,0.1776,0.9518,0.102,0.102,0.0482,-1.0,0.0088,0.0276,0.9121,-1.0,180.0,0.8978,5.0,0.0,0.0482,0.0343,0.2593,180.0,0.0,0.5,1.0,0.0,0.008,ramekin,0,,14,0.025,-0.006,-0.017,0.0,1,1,0,0,0,1,1
1,19,33.0,0.0274,0.9251,0.0931,0.0931,0.0142,-1.0,0.0145,0.0064,0.9117,-1.0,41.0,0.8978,3.0,0.0002,0.0148,0.0049,0.0829,41.0,0.0,0.5,1.0,0.0,0.0,ramekin,0,,9,0.006,-0.011,-0.022,0.0,1,1,0,1,1,1,1
1,2,38.0,0.035,0.9141,0.111,0.111,0.0351,-1.0,0.027,0.0061,0.9166,-1.0,51.7,0.8978,5.0,0.0,0.037,0.0011,0.0861,51.7,0.0,0.4417,1.0,0.0,0.0148,ramekin,0,,7,0.008,-0.016,-0.015,0.0035,2,1,0,1,1,1,1
1,20,150.0,0.4208,0.9651,0.1627,0.1627,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,32.1,0.8978,22.0,0.0,0.0,0.167,0.0,0.0,0.0,0.5,0.0,0.0,0.0069,ramekin,0,,-1,,,,,0,0,0,0,0,0,0
1,21,38.0,0.126,0.9003,0.0928,0.0928,0.0275,-1.0,0.0056,0.0298,0.9121,-1.0,75.7,0.8978,12.0,0.0,0.03,0.0179,0.1949,75.7,0.0,0.5,1.0,0.0,0.0544,ramekin,0,,13,0.028,0.004,-0.028,0.0,1,1,0,0,0,1,1
1,22,107.0,0.0563,0.911,0.0755,0.0755,0.0248,-1.0,-1.0,-1.0,-1.0,-1.0,48.0,0.8978,11.0,0.0023,0.0249,0.0225,0.1177,42.4,0.0,0.5,1.0,1.0,0.0036,ramekin,0,,12,0.028,0.005,-0.033,,0,0,0,0,0,0,0
1,23,150.0,0.1113,0.9081,0.0962,0.0962,0.1778,-1.0,-1.0,-1.0,-1.0,-1.0,39.6,0.8978,32.0,0.0128,0.1778,0.0,0.0896,39.6,17.0,0.5,1.0,0.0,0.0053,cookies,0,,7,-0.003,-0.025,-0.019,,0,0,0,0,0,0,0
1,24,41.0,0.0686,0.9195,0.084,0.084,0.01,-1.0,0.0072,0.024,0.9122,-1.0,45.2,0.8978,7.0,0.0001,0.0148,0.0258,0.066,45.2,0.0,0.5,1.0,0.0,0.0,ramekin,0,,18,-0.03,-0.011,-0.023,0.0,1,1,0,0,0,1,1
1,25,43.0,0.0545,0.9129,0.1454,0.1454,0.0916,-1.0,0.0783,0.0407,0.9141,-1.0,28.8,0.8978,6.0,0.0,0.0925,0.0172,0.1133,28.8,0.0,0.5,1.0,0.0,0.0161,ramekin,0,,8,0.021,0.011,-0.011,0.0014,1,1,0,0,0,0,1
1,26,150.0,0.0886,0.9137,0.0912,0.0912,0.1083,-1.0,-1.0,-1.0,-1.0,-1.0,39.2,0.8978,8.0,0.0002,0.1083,0.0,0.0849,39.2,790.0,0.5,1.0,0.0,0.0,ramekin,0,,7,0.004,-0.02,-0.012,,0,0,0,0,0,0,0
1,27,28.0,0.0933,0.8981,0.0949,0.0949,0.0309,-1.0,0.0044,0.0124,0.9119,-1.0,47.9,0.8978,7.0,0.0,0.0309,0.0091,0.1302,47.9,0.0,0.5,1.0,0.0,0.0263,ramekin,0,,7,-0.005,-0.034,-0.017,0.0,1,1,0,1,1,1,1
1,28,27.0,0.0247,0.9118,0.0973,0.0973,0.0037,16.0,0.0039,0.0149,0.912,-1.0,41.0,0.8978,4.0,0.0001,0.0039,0.0,0.0808,41.0,0.0,0.5,1.0,0.0,0.0,ramekin,1,,7,0.005,-0.024,-0.013,0.0,0,1,0,0,1,1,1
1,29,30.0,0.0985,0.9398,0.1024,0.1024,0.0447,-1.0,0.0173,0.019,0.9119,-1.0,76.6,0.8978,5.0,0.0,0.0447,0.0045,0.149,76.6,0.0,0.5,1.0,0.0,0.0109,ramekin,0,,7,-0.002,-0.026,-0.019,0.0054,1,1,1,0,1,1,1
1,3,30.0,0.0627,0.912,0.0808,0.0808,0.0243,-1.0,0.0065,0.0176,0.9119,-1.0,72.1,0.8978,5.0,0.0001,0.0295,0.0001,0.1179,72.1,0.0,0.5,1.0,0.0,0.0,ramekin,0,,7,0.007,-0.017,-0.015,0.0,1,1,0,0,1,1,1
1,30,150.0,0.4616,0.9562,0.1088,0.1088,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,21.8,0.8978,11.0,0.0,0.0,0.1965,0.0,0.0,0.0,0.5,0.0,0.0,0.0438,ramekin,0,,-1,,,,,0,0,0,0,0,0,0
1,31,29.0,0.0326,0.9105,0.0974,0.0974,0.0186,18.0,0.0184,0.0168,0.9119,-1.0,39.8,0.8978,2.0,0.0017,0.0184,0.0041,0.0726,39.8,0.0,0.5,1.0,0.0,0.0,ramekin,0,pmax=0.0184,7,0.003,-0.017,-0.013,0.0,0,1,0,0,1,1,1
1,32,30.0,0.0574,0.9119,0.091,0.091,0.0203,-1.0,0.006,0.011,0.9119,-1.0,39.5,0.8978,4.0,0.0005,0.0243,0.0125,0.0784,39.5,0.0,0.5,1.0,0.0,0.0,ramekin,0,,8,-0.002,-0.014,-0.018,0.0,1,1,0,1,1,1,1
1,33,150.0,0.3249,0.8978,0.1655,0.1655,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,54.9,0.8978,22.0,0.0001,0.0,0.196,0.1157,54.9,0.0,0.5,1.0,0.0,0.0824,ramekin,0,,137,0.013,-0.003,-0.017,,0,0,0,0,0,0,0
1,34,29.0,0.01,0.9119,0.0967,0.0967,0.0033,-1.0,0.0027,0.0111,0.9139,-1.0,42.2,0.8978,5.0,0.0001,0.0033,0.0,0.0788,42.2,0.0,0.4862,1.0,0.0,0.0,distractor_bowl,0,,7,0.006,-0.017,-0.012,0.0005,1,1,0,1,1,1,1
1,35,150.0,0.1259,0.8981,0.1215,0.1215,0.204,-1.0,-1.0,-1.0,-1.0,-1.0,57.0,0.8978,31.0,0.0139,0.204,0.0174,0.1484,57.0,0.0,0.5,1.0,0.0,0.0217,cookies,0,,9,0.012,0.024,-0.011,,0,0,0,0,0,0,0
1,36,150.0,0.3748,1.0084,0.1298,0.1298,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,15.2,0.8978,26.0,0.0,0.0,0.1239,0.0,0.0,0.0,0.5,0.0,0.0,0.0,ramekin,0,,-1,,,,,0,0,0,0,0,0,0
1,37,21.0,0.0196,0.9119,0.0902,0.0902,0.0037,17.0,0.0037,0.0196,0.9119,20.0,42.1,0.8978,3.0,0.0,0.0042,0.0027,0.0956,42.1,0.0,0.4773,1.0,0.0,0.0,ramekin,1,,8,0.015,-0.015,-0.022,0.0,0,1,0,0,1,1,1
1,38,89.0,0.0363,0.9073,0.1942,0.1942,0.0766,78.0,0.04,0.0494,0.906,-1.0,37.4,0.8978,12.0,0.0084,0.0428,0.2651,0.0526,0.0,0.0,0.5,1.0,0.0,0.0039,cookies,0,"pmax=0.0428,bpen=0.0084",58,-0.021,-0.038,-0.022,0.0011,1,1,0,0,0,0,1
1,39,150.0,0.1315,0.9027,0.0981,0.0981,0.2074,-1.0,-1.0,-1.0,-1.0,-1.0,40.5,0.8978,18.0,0.0042,0.2074,0.025,0.1124,40.5,521.0,0.5,1.0,0.0,0.0364,cookies,0,,11,0.022,0.014,-0.016,,0,0,0,0,0,0,0
1,4,28.0,0.0737,0.9082,0.1028,0.1028,0.0123,-1.0,0.0055,0.0128,0.9159,-1.0,44.2,0.8978,6.0,0.0002,0.0123,0.0045,0.0935,44.2,0.0,0.5,1.0,0.0,0.0308,ramekin,0,,7,-0.015,-0.025,-0.02,0.0009,1,1,0,1,1,1,1
1,40,36.0,0.0645,0.9093,0.1036,0.1036,0.0308,-1.0,0.0079,0.0211,0.9119,-1.0,40.0,0.8978,7.0,0.0006,0.0311,0.0,0.0734,40.0,0.0,0.5,1.0,0.0,0.0,distractor_bowl,0,,7,-0.003,-0.021,-0.014,0.0,2,1,0,0,0,1,1
1,41,150.0,0.4735,0.9614,0.0979,0.0979,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,18.4,0.8978,5.0,0.0,0.0,0.2056,0.0,0.0,0.0,0.5,0.0,0.0,0.0029,ramekin,0,,-1,,,,,0,0,0,0,0,0,0
1,42,150.0,0.2232,0.8979,0.0157,0.0157,0.0,-1.0,-1.0,-1.0,-1.0,-1.0,35.6,0.8978,2.0,0.0,0.0,0.0066,0.5552,0.0,0.0,0.5,1.0,0.0,0.4403,ramekin,0,,7,0.013,-0.017,-0.015,,0,0,0,0,0,0,0
1,43,29.0,0.0079,0.9119,0.0893,0.0893,0.0071,25.0,0.0071,0.0079,0.9119,28.0,45.8,0.8978,5.0,0.0001,0.0071,0.0,0.0977,45.8,0.0,0.5,1.0,0.0,0.0003,ramekin,0,pmax=0.0071,7,-0.001,-0.025,-0.013,0.0017,1,1,0,1,1,1,1
